ID,HoKhauID,QuanHe,HoTen,NgaySinh,GioiTinh,NoiSinh,NguyenQuan,DanToc,TonGiao,NgheNghiep,CMND
1179,384,Mẹ,Jerry Morrison,1991-02-01,0,Djibouti,Hammondton,Tày,0,Làm ruộng,123460384
1180,156,Vợ,Ernest Ruiz,2013-11-16,1,Andorra,Jamiemouth,Kinh,0,Giáo viên,123458272
1181,104,Mẹ,Jennifer Boyd,2014-12-27,1,Guernsey,Stephaniebury,Kinh,0,Làm ruộng,123459194
1182,375,Bố,Elizabeth Thomas,2012-07-23,1,Finland,Vickiebury,Kinh,0,Làm ruộng,123458865
1183,380,Con gái,Molly Atkins,2000-01-16,0,Madagascar,Jeffreyside,Kinh,0,Làm ruộng,123460185
1184,134,Con gái,Allen Chandler,1999-12-03,0,Switzerland,Garyview,Kinh,0,Làm ruộng,123463202
1185,167,Con gái,Joshua Gonzalez,1994-09-30,1,Burkina Faso,Port Bradleyland,Kinh,0,Làm ruộng,123462773
1186,230,Con gái,Jeremy Dudley,2003-06-01,1,Cook Islands,West Robert,Ê-đê,0,Làm ruộng,123459843
1187,278,Chồng,Edward Valdez,2005-06-13,0,Nauru,New Donna,Kinh,0,Làm ruộng,123461207
1188,249,Bố,Tracy Russell,1983-08-19,0,Tokelau,New Patrickmouth,Kinh,0,Làm ruộng,123460284
1189,325,Con gái,Melanie Gutierrez,2011-06-16,0,Aruba,North Daniel,Kinh,0,Làm ruộng,123459727
1190,380,Vợ,Jacob Walker,2009-11-01,0,Mauritania,Robertton,Kinh,0,Làm ruộng,123462479
1191,52,Bố,Christian Ramirez,2001-08-31,0,Serbia,Lake Laura,Tày,0,Làm ruộng,123460898
1192,239,Vợ,Chad Moore,2013-04-15,1,Saudi Arabia,Port Jamieshire,Ê-đê,0,Làm ruộng,123460297
1193,211,Con gái,Heather Harper,1987-12-05,0,Dominica,Craigshire,Kinh,0,Làm ruộng,123461961
1194,132,Con gái,Jessica Morris,2002-09-11,1,Dominican Republic,Lake Melissa,Kinh,0,Làm ruộng,123462586
1195,161,Con gái,David Proctor,2008-09-15,1,British Indian Ocean Territory (Chagos Archipelago),Catherinemouth,Kinh,0,Làm ruộng,123460202
1196,170,Con gái,Kevin Cox,1982-10-30,1,Saint Helena,New Lindahaven,Kinh,0,Làm ruộng,123458831
1197,186,Vợ,Erin Hughes,2002-08-31,1,Reunion,Roblesberg,Kinh,0,Làm ruộng,123458788
1198,116,Chồng,Mark Rivas,1987-01-04,1,Brunei Darussalam,Reneestad,Kinh,0,Làm ruộng,123458487
1199,140,Con trai,Michele Ritter,2004-05-04,1,Cook Islands,Bentleyside,Tày,0,Làm ruộng,123459873
1200,91,Chồng,Donna Curry,2007-05-03,0,China,Patrickfort,Kinh,0,Làm ruộng,123461385
1201,341,Bố,Jennifer Mathis,1983-07-10,0,Russian Federation,Wilsonville,Tày,0,Giáo viên,123459295
1202,24,Bố,Frank Myers,1978-04-22,0,Cocos (Keeling) Islands,West Rachelton,Kinh,0,Làm ruộng,123458510
1203,249,Con gái,Jessica Schwartz,2002-06-12,0,Czech Republic,Aliceside,Kinh,0,Làm ruộng,123460812
1204,229,Vợ,Susan Wall,2010-06-28,0,Palestinian Territory,West Kim,Kinh,0,Bác sĩ,123459495
1205,18,Bố,Molly Tate,1978-05-27,0,Tajikistan,West Louisborough,Thái,0,Kỹ sư,123459942
1206,385,Con trai,Christie Garcia,1988-10-28,1,Guam,Douglastown,Kinh,0,Làm ruộng,123458280
1207,276,Chồng,David Michael,2000-09-07,1,Kazakhstan,North Alexandershire,Kinh,0,Giáo viên,123462743
1208,241,Mẹ,Lisa Hall,1988-12-18,1,Bahamas,Jessicaland,Kinh,0,Làm ruộng,123459559
1209,380,Chồng,Gary Golden,2014-03-08,0,Saint Lucia,Suzannehaven,Kinh,1,Làm ruộng,123463011
1210,336,Con gái,Jill Miller,1988-01-17,0,Lithuania,Josephmouth,Kinh,0,Làm ruộng,123459728
1211,163,Chồng,Jennifer Bullock,2012-03-06,0,Armenia,Robertville,Kinh,0,Làm ruộng,123458569
1212,174,Bố,Tami Forbes,2003-01-26,0,Belize,South Miranda,Kinh,0,Làm ruộng,123460590
1213,95,Chồng,Karen Burns,2002-03-20,1,Swaziland,West Kevin,Kinh,0,Làm ruộng,123459603
1214,185,Bố,Jennifer Buchanan,1994-04-23,1,Germany,South George,Kinh,0,Giáo viên,123460833
1215,233,Mẹ,Michael Ellis,2006-04-07,0,New Zealand,Port Dalechester,Kinh,0,Giáo viên,123462128
1216,95,Chồng,Noah Green,2003-10-22,1,Austria,Hebertchester,Kinh,0,Làm ruộng,123458385
1217,146,Chồng,Amy Gonzales,2014-11-14,0,Ukraine,Munozview,Kinh,1,Làm ruộng,123462346
1218,254,Bố,Lori Marsh,2002-04-13,1,Iceland,East Brandyland,Tày,0,Làm ruộng,123461550
1219,128,Con gái,Cheryl Douglas,2011-01-22,1,Christmas Island,Kimborough,Kinh,0,Làm ruộng,123462144
1220,23,Bố,Russell Price,2003-06-22,1,Ghana,South Debra,Kinh,0,Làm ruộng,123459484
1221,69,Con trai,Nicole Whitehead,1991-07-14,0,French Polynesia,Porterhaven,Kinh,0,Làm ruộng,123459691
1222,6,Con trai,George Morris,2003-06-03,1,United States of America,Port Blaketown,Kinh,0,Làm ruộng,123462195
1223,320,Con gái,Marc Johnson,1996-03-14,0,Sri Lanka,Herreraland,Kinh,0,Làm ruộng,123458572
1224,196,Con trai,David Walsh,2002-04-22,0,Faroe Islands,Lake Philip,Kinh,1,Làm ruộng,123460482
1225,289,Mẹ,Chad Howard,2003-02-05,0,Martinique,Hamptonchester,Kinh,0,Làm ruộng,123459043
1226,51,Chồng,Kathryn Thomas,2001-06-14,1,Isle of Man,Lake Deanmouth,Kinh,0,Làm ruộng,123458547
1227,40,Con gái,Natalie Wilkins,1999-03-09,1,Christmas Island,Lake Jessica,Kinh,0,Giáo viên,123459019
1228,347,Con trai,Francisco Smith,1990-12-12,0,Burkina Faso,South Sue,Thái,0,Làm ruộng,123461596
1229,56,Con gái,Kristin White,2010-05-13,1,Namibia,Zimmermanton,Kinh,0,Làm ruộng,123460728
1230,70,Con gái,Peter Thompson,2002-11-07,1,Thailand,Garciaview,Tày,0,Làm ruộng,123462880
1231,52,Bố,Elizabeth Perry,2003-02-23,1,United States of America,Davidmouth,Kinh,0,Làm ruộng,123462005
1232,105,Chồng,Cassandra Campbell,1994-01-31,1,Finland,Juarezside,Kinh,0,Làm ruộng,123463161
1233,311,Mẹ,Ryan Arnold,2009-07-17,1,Nauru,Codyshire,Kinh,0,Làm ruộng,123458405
1234,339,Mẹ,Kathleen Ware,1977-12-05,0,Mayotte,Dennisview,Kinh,0,Làm ruộng,123458084
1235,191,Vợ,Cynthia Reid,1998-12-02,1,British Indian Ocean Territory (Chagos Archipelago),New Brenda,Kinh,0,Làm ruộng,123460423
1236,340,Con trai,Hannah Owens,2014-11-27,0,Mongolia,Hermanfurt,Kinh,0,Làm ruộng,123458686
1237,64,Chồng,George Sandoval,1982-10-20,0,Tajikistan,West Amy,Kinh,0,Làm ruộng,123460170
1238,187,Vợ,Ashley Lambert,2000-01-30,0,Saudi Arabia,East Amymouth,Kinh,0,Làm ruộng,123462050
1239,276,Chồng,Maria Harrison,1991-05-27,1,Saint Helena,Peterport,Kinh,0,Làm ruộng,123460474
1240,76,Con trai,Cory Mueller,1978-10-11,1,Nauru,Brianberg,Ê-đê,0,Giáo viên,123461872
1241,293,Chồng,Dominic Harper,1987-01-12,1,Uzbekistan,Lake Crystalmouth,Kinh,0,Làm ruộng,123462631
1242,298,Mẹ,Logan Evans,1997-04-08,1,Myanmar,Jorgeberg,Kinh,0,Giáo viên,123458801
1243,356,Vợ,Scott Kelley,2001-02-08,1,Denmark,Lake John,Kinh,0,Làm ruộng,123461000
1244,66,Bố,Martin Garner,2006-08-19,0,Monaco,North Joshuamouth,Kinh,0,Làm ruộng,123460747
1245,233,Bố,Nicholas Jackson,1983-07-08,0,Cape Verde,Terrellmouth,Ê-đê,0,Làm ruộng,123458378
1246,46,Con trai,Patricia Adams,1982-05-12,0,Guadeloupe,Thompsonchester,Kinh,0,Giáo viên,123459937
1247,137,Chồng,David Gordon,2015-09-16,1,Czech Republic,East Patrick,Kinh,0,Làm ruộng,123459250
1248,42,Vợ,Lori Murray,2000-07-27,1,Nepal,Jameschester,Kinh,0,Làm ruộng,123459538
1249,286,Vợ,Melinda Webb,1977-12-09,0,Grenada,Smithchester,Kinh,1,Làm ruộng,123459749
1250,205,Con gái,Dustin Lam,2009-01-21,0,France,East Alfredland,Kinh,0,Làm ruộng,123461832
1251,301,Bố,Vernon Johnson,1996-06-20,1,American Samoa,Ricestad,Kinh,1,Làm ruộng,123461197
1252,275,Con trai,Kelly Pierce,2006-10-06,1,Kenya,Williamsbury,Kinh,0,Giáo viên,123461720
1253,368,Con trai,Joseph Taylor,1994-03-23,1,Botswana,West Jessica,Kinh,0,Giáo viên,123459766
1254,55,Chồng,Kristin Wright,1979-10-30,1,Belarus,New Timothy,Kinh,1,Làm ruộng,123462464
1255,317,Con trai,Tonya Long,1980-04-17,1,Zimbabwe,East Philipchester,Kinh,0,Làm ruộng,123458813
1256,62,Con gái,Cindy Sanchez,1996-01-08,1,Korea,West Daniellemouth,Kinh,0,Nhân viên kinh doanh,123462597
1257,400,Chủ hộ,Anthony Miller,2014-09-04,1,Rwanda,Patriciatown,Kinh,0,Kỹ sư,123461145
1258,174,Con trai,Jodi Young,2006-06-12,1,China,Gordonshire,Kinh,0,Làm ruộng,123458393
1259,35,Bố,Heather Newman,2011-05-24,0,Nigeria,Lake Steven,Kinh,0,Làm ruộng,123460184
1260,358,Vợ,Alan Griffith,1983-08-10,1,Belgium,Williamtown,Kinh,0,Làm ruộng,123461755
1261,143,Mẹ,Keith Lee,2013-07-12,1,Brazil,South Jonathanchester,Kinh,0,Làm ruộng,123459855
1262,32,Vợ,Eric Alvarado,1989-02-13,0,Nepal,Prattland,Kinh,0,Làm ruộng,123460045
1263,30,Mẹ,Jason Robbins,1989-09-18,0,Guadeloupe,Matthewsshire,Kinh,0,Làm ruộng,123460565
1264,103,Con trai,Elizabeth Patrick,1976-02-09,1,Guinea,New Mitchell,Kinh,0,Giáo viên,123462839
1265,56,Bố,Veronica Robinson,1998-01-22,1,Guyana,Griffinhaven,Kinh,0,Làm ruộng,123462831
1266,147,Con gái,Julie Lynch,1988-05-26,0,Greenland,Greggmouth,Kinh,0,Làm ruộng,123462872
1267,120,Chồng,Elizabeth Weeks,1993-04-06,0,French Southern Territories,Matthewmouth,Kinh,0,Làm ruộng,123462422
1268,337,Mẹ,Cynthia Steele,1980-01-04,0,Sierra Leone,East Sarah,Thái,0,Làm ruộng,123458459
1269,194,Mẹ,Victor Murphy,2002-02-28,0,Austria,East Jonathan,Kinh,0,Làm ruộng,123460183
1270,201,Con trai,Matthew Burton,2007-10-18,0,Hungary,Carterborough,Kinh,0,Làm ruộng,123462107
1271,195,Vợ,Jordan Barker,2014-08-12,1,Morocco,South Jimmyburgh,Tày,0,Giáo viên,123460443
1272,122,Con gái,Daniel Schultz,2002-10-26,0,Nauru,North Kelly,Kinh,0,Làm ruộng,123462925
1273,339,Mẹ,Jared Butler,2000-09-10,0,Serbia,Port Jennifer,Thái,0,Làm ruộng,123459451
1274,247,Mẹ,Thomas Lee,1993-12-25,0,Iraq,Hunterstad,Kinh,0,Làm ruộng,123460079
1275,155,Con gái,Mario Butler,2011-08-07,1,Norfolk Island,Kathleenfurt,Kinh,0,Làm ruộng,123458890
1276,18,Con gái,John Valdez,1978-03-15,1,Croatia,Simonchester,Kinh,0,Làm ruộng,123459523
1277,245,Bố,April Adams,1984-12-08,1,Switzerland,North Samuel,Kinh,0,Làm ruộng,123460870
1278,20,Con gái,Bryan Reyes,1980-02-10,0,Bahrain,East Wesley,Kinh,0,Làm ruộng,123462340
1279,295,Mẹ,Rebecca Martinez,2014-01-07,0,Nigeria,Riveratown,Kinh,1,Bác sĩ,123461819
1280,282,Mẹ,Stephanie Richmond,1989-06-09,0,Kuwait,Leshire,Kinh,0,Làm ruộng,123461359
1281,151,Bố,Jesse Klein,1979-11-08,0,Serbia,New Brian,Kinh,0,Giáo viên,123461508
1282,266,Bố,Diana Lawson,2000-09-30,1,Belarus,South Connor,Kinh,0,Làm ruộng,123460740
1283,230,Vợ,Julie Cooper,1991-05-08,0,Myanmar,Audreyville,Kinh,0,Làm ruộng,123460146
1284,199,Bố,Shane Love,1978-08-19,0,Faroe Islands,Lake Connieport,Thái,0,Làm ruộng,123462585
1285,31,Con gái,Kimberly Miller,1980-11-24,1,Jersey,West Monica,Kinh,0,Làm ruộng,123459214
1286,239,Mẹ,Cody Martinez,1994-05-09,1,Spain,Grayburgh,Kinh,0,Làm ruộng,123460192
1287,387,Con trai,Michael Dixon,2015-01-21,0,Antarctica (the territory South of 60 deg S),Laurabury,Kinh,1,Làm ruộng,123460618
1288,287,Con gái,Tyler Evans,1996-08-25,1,Niue,Rodriguezside,Kinh,0,Nhân viên kinh doanh,123462597
1289,88,Bố,Paul Williams,1981-04-07,0,Macao,North Stevenhaven,Kinh,0,Bác sĩ,123461570
1290,170,Con trai,Bradley Maxwell,1986-11-18,0,Nicaragua,New Scott,Kinh,0,Nhân viên kinh doanh,123460559
1291,176,Vợ,Ryan Barnett,1977-07-07,0,Croatia,North Annetteland,Kinh,0,Làm ruộng,123459029
1292,337,Bố,Brian Phillips,1978-07-16,1,British Virgin Islands,Port Jayfort,Ê-đê,0,Giáo viên,123460615
1293,80,Mẹ,Brittany Allen,1977-08-29,1,United Kingdom,North Melanieshire,Kinh,0,Làm ruộng,123462623
1294,105,Con trai,Tiffany Carr,1980-07-17,1,Liechtenstein,West Lisa,Kinh,0,Làm ruộng,123461715
1295,304,Vợ,John White,1999-03-20,0,Spain,Cantrellstad,Kinh,0,Làm ruộng,123460430
1296,235,Con gái,Bonnie Brown,1998-12-01,1,Indonesia,Anthonytown,Kinh,0,Làm ruộng,123461988
1297,178,Bố,Melissa Jones,1995-01-05,1,Benin,Mcdonaldshire,Ê-đê,0,Làm ruộng,123459711
1298,276,Con gái,David Beard,1991-11-24,1,Austria,Cochranmouth,Kinh,0,Làm ruộng,123461867
1299,182,Chồng,Lori Young,2003-06-08,0,Grenada,Loritown,Kinh,0,Làm ruộng,123462890
1300,314,Con trai,Katrina Lopez,1980-04-03,0,Armenia,Davisville,Kinh,0,Làm ruộng,123458560
1301,2,Con trai,Dennis Triller,1980-04-04,0,Spain,Vietnam,Kinh,0,Làm ruộng,123458569
1302,1,Chủ hộ,Keith Walsh,2014-09-05,0,Sierra Leone,Fosterchester,Kinh,0,Giáo viên,135678212
1303,2,Chủ hộ,Tanya Evans,1982-04-30,0,Madagascar,South Jamiefurt,Kinh,0,Làm ruộng,135678213
1304,3,Chủ hộ,Amanda Fields,1976-04-20,1,Martinique,North Amber,Kinh,0,Làm ruộng,135678214
1305,4,Chủ hộ,Wendy Young,2007-07-05,0,Hong Kong,South Paulshire,Kinh,0,Làm ruộng,135678215
1306,5,Chủ hộ,John Mason,1997-07-19,0,Costa Rica,East Cristinafurt,Kinh,0,Làm ruộng,135678216
1307,6,Chủ hộ,Thomas Gonzalez,1982-05-29,1,Peru,Cartertown,Kinh,0,Làm ruộng,135678217
1308,7,Chủ hộ,Sandra Love,2007-07-14,1,French Polynesia,West Mark,Thái,0,Giáo viên,135678218
1309,8,Chủ hộ,Jacqueline Green,1983-03-02,1,Kiribati,Markfort,Kinh,0,Làm ruộng,135678219
1310,9,Chủ hộ,Steven Allen,1991-08-05,1,Venezuela,New Bradleyville,Kinh,0,Làm ruộng,135678220
1311,10,Chủ hộ,Richard Adams,2008-02-22,1,Netherlands,Christopherborough,Kinh,0,Làm ruộng,135678221
1312,11,Chủ hộ,Jean Berger,2014-12-25,1,Albania,North Emily,Kinh,0,Giáo viên,135678222
1313,12,Chủ hộ,Chloe Wood,2013-05-30,1,Korea,Lake Janice,Kinh,0,Làm ruộng,135678223
1314,13,Chủ hộ,Ryan Peck,2000-02-07,1,Honduras,Port Hunter,Kinh,0,Làm ruộng,135678224
1315,14,Chủ hộ,Tina Johnson,1983-02-24,0,Nepal,Lake Travis,Kinh,0,Làm ruộng,135678225
1316,15,Chủ hộ,Heather Price,1999-06-07,1,Gibraltar,Jonesside,Kinh,0,Làm ruộng,135678226
1317,16,Chủ hộ,Shawn Boyd,2012-06-30,1,United States of America,Port Blaketown,Kinh,0,Làm ruộng,135678227
1318,17,Chủ hộ,Daniel Butler,2003-06-03,0,Turkmenistan,Lake Coleland,Ê-đê,0,Làm ruộng,135678228
1319,18,Chủ hộ,Stephen Caldwell,1990-01-18,1,Liberia,Maryfurt,Kinh,0,Làm ruộng,135678229
1320,19,Chủ hộ,Kelly Fernandez,1988-01-28,1,Marshall Islands,Liuland,Kinh,0,Làm ruộng,135678230
1321,20,Chủ hộ,Douglas Jones,2003-12-21,0,Marshall Islands,East Rubenbury,Kinh,0,Làm ruộng,135678231
1322,21,Chủ hộ,Xavier Brooks,2004-09-22,1,Timor-Leste,Farmertown,Kinh,0,Làm ruộng,135678232
1323,22,Chủ hộ,David Weaver,2011-03-25,0,Lebanon,West Mary,Thái,0,Làm ruộng,135678233
1324,23,Chủ hộ,Daniel Walker,1986-02-11,1,Turkmenistan,New Janicefort,Kinh,0,Làm ruộng,135678234
1325,24,Chủ hộ,Brenda Thomas,2006-03-16,1,Uzbekistan,Cruzshire,Kinh,0,Làm ruộng,135678235
1326,25,Chủ hộ,Daniel Trujillo,1996-12-13,1,Cook Islands,East Stacyton,Kinh,0,Làm ruộng,135678236
1327,26,Chủ hộ,Maria Ryan,1995-01-08,0,Central African Republic,Castillomouth,Kinh,0,Bác sĩ,135678237
1328,27,Chủ hộ,Tiffany Edwards,2011-12-08,1,Northern Mariana Islands,Lake Martin,Tày,0,Làm ruộng,135678238
1329,28,Chủ hộ,Cynthia Kim,1996-09-01,1,Kazakhstan,Cindyfurt,Kinh,1,Làm ruộng,135678239
1330,29,Chủ hộ,Briana Ramirez,1983-02-16,1,Belize,South Timothy,Kinh,0,Làm ruộng,135678240
1331,30,Chủ hộ,Sandy Long,2013-05-21,1,Chile,South Melissa,Kinh,0,Làm ruộng,135678241
1332,31,Chủ hộ,Tony Williams,1992-11-07,1,Grenada,South Jake,Kinh,0,Làm ruộng,135678242
1333,32,Chủ hộ,Lisa Davis,1993-08-10,0,Singapore,East Danielburgh,Kinh,0,Làm ruộng,135678243
1334,33,Chủ hộ,Justin Henderson,1975-02-02,1,Mayotte,West April,Kinh,0,Làm ruộng,135678244
1335,34,Chủ hộ,Crystal Wright,2012-02-14,0,Solomon Islands,Lozanoton,Kinh,0,Làm ruộng,135678245
1336,35,Chủ hộ,Ethan Long,1993-12-21,1,Estonia,Jonesfurt,Thái,0,Làm ruộng,135678246
1337,36,Chủ hộ,Stephen Rodriguez,2000-12-02,1,Puerto Rico,West Danaville,Kinh,0,Làm ruộng,135678247
1338,37,Chủ hộ,James James,1999-11-25,1,Kenya,Gailport,Kinh,0,Làm ruộng,135678248
1339,38,Chủ hộ,Veronica Cooke,2013-07-22,0,Barbados,Tranhaven,Kinh,0,Kỹ sư,135678249
1340,39,Chủ hộ,Erika Jimenez,2007-12-17,1,Cape Verde,Jennifermouth,Ê-đê,0,Làm ruộng,135678250
1341,40,Chủ hộ,Brett Evans,1987-04-11,1,Sri Lanka,East Donnahaven,Kinh,0,Làm ruộng,135678251
1342,41,Chủ hộ,Linda Mora,2007-10-15,0,Liberia,Mcdonaldburgh,Kinh,0,Làm ruộng,135678252
1343,42,Chủ hộ,Amy Scott,2008-11-21,1,Nauru,Port Bonniechester,Kinh,0,Làm ruộng,135678253
1344,43,Chủ hộ,Justin Ramirez,1989-06-04,1,South Africa,East Gracefurt,Kinh,0,Làm ruộng,135678254
1345,44,Chủ hộ,Ashley Matthews,1994-02-13,0,Congo,Gibsonburgh,Kinh,0,Làm ruộng,135678255
1346,45,Chủ hộ,Alexandria Bennett,2004-06-28,0,Macao,Joshuaburgh,Kinh,0,Kỹ sư,135678256
1347,46,Chủ hộ,Samantha Lara,2006-09-10,1,Senegal,South Amy,Kinh,0,Kỹ sư,135678257
1348,47,Chủ hộ,Jennifer Brown,1983-03-17,0,Algeria,Crawfordshire,Kinh,0,Làm ruộng,135678258
1349,48,Chủ hộ,Susan Robinson,1985-05-20,0,Saint Barthelemy,Jodyton,Kinh,0,Làm ruộng,135678259
1350,49,Chủ hộ,Tanya Rodriguez,2011-04-15,1,French Southern Territories,Matthewstad,Kinh,0,Làm ruộng,135678260
1351,50,Chủ hộ,Katelyn Freeman,1981-04-06,1,Kenya,New Jessicabury,Thái,0,Làm ruộng,135678261
1352,51,Chủ hộ,Zachary White,2015-03-23,1,Croatia,Terrishire,Kinh,0,Làm ruộng,135678262
1353,52,Chủ hộ,Justin Wade,2013-10-11,1,Cambodia,South Nathanielberg,Kinh,1,Giáo viên,135678263
1354,53,Chủ hộ,Christopher Mcintyre,2010-10-24,1,Timor-Leste,West Michaelstad,Kinh,0,Làm ruộng,135678264
1355,54,Chủ hộ,Nancy Wilson,2015-01-14,0,Tajikistan,West Louisborough,Thái,0,Kỹ sư,135678265
1356,55,Chủ hộ,Jennifer Vaughn,1978-05-27,1,Croatia,Simonchester,Kinh,0,Làm ruộng,135678266
1357,56,Chủ hộ,Matthew Perez,1978-03-15,1,Switzerland,Henryberg,Kinh,0,Làm ruộng,135678267
1358,57,Chủ hộ,Christopher Sanchez,1980-07-24,0,United States Minor Outlying Islands,Dennishaven,Kinh,0,Làm ruộng,135678268
1359,58,Chủ hộ,Tracy Martinez,1981-11-18,0,Afghanistan,Davisland,Kinh,0,Làm ruộng,135678269
1360,59,Chủ hộ,Lance Kelly,1988-07-09,0,Eritrea,Brandonchester,Kinh,0,Làm ruộng,135678270
1361,60,Chủ hộ,John Hoover,1991-01-02,1,Malawi,Lake Gina,Ê-đê,0,Bác sĩ,135678271
1362,61,Chủ hộ,Diane Bailey,2013-02-18,0,Togo,West Marcus,Kinh,0,Làm ruộng,135678272
1363,62,Chủ hộ,Kayla Clark,2013-09-20,0,Bahrain,East Wesley,Kinh,0,Làm ruộng,135678273
1364,63,Chủ hộ,Ronald Stewart,1980-02-10,0,Bahrain,Deannamouth,Ê-đê,0,Làm ruộng,135678274
1365,64,Chủ hộ,Lisa Escobar,1994-10-10,0,Guatemala,New Barbaraview,Kinh,0,Giáo viên,135678275
1366,65,Chủ hộ,William Garza,1976-01-28,1,Comoros,South Jacquelineview,Kinh,0,Làm ruộng,135678276
1367,66,Chủ hộ,Debbie Smith,2007-05-10,0,Svalbard & Jan Mayen Islands,North Andrewhaven,Kinh,1,Làm ruộng,135678277
1368,67,Chủ hộ,Patricia Howard,1998-12-06,1,Morocco,Tinashire,Kinh,0,Làm ruộng,135678278
1369,68,Chủ hộ,Jennifer Thompson,1975-04-04,1,Bahrain,Tylermouth,Ê-đê,0,Làm ruộng,135678279
1370,69,Chủ hộ,Matthew Stewart,2003-08-27,0,Denmark,Nathanside,Kinh,0,Làm ruộng,135678280
1371,70,Chủ hộ,Emma Bishop,2011-04-15,0,Serbia,Tracyshire,Kinh,0,Làm ruộng,135678281
1372,71,Chủ hộ,Michael Simpson,1983-06-10,0,Greece,Nathanstad,Kinh,0,Làm ruộng,135678282
1373,72,Chủ hộ,Kimberly Logan,2008-01-17,1,Zimbabwe,Smithton,Kinh,0,Làm ruộng,135678283
1374,73,Chủ hộ,Brandon Meyers,1996-01-01,1,Ghana,South Debra,Kinh,0,Làm ruộng,135678284
1375,74,Chủ hộ,Robin Maldonado,2003-06-22,1,France,Lake John,Kinh,0,Làm ruộng,135678285
1376,75,Chủ hộ,Julie Chavez,1978-04-15,1,Niger,Brianamouth,Kinh,0,Giáo viên,135678286
1377,76,Chủ hộ,Robert Harris,2000-04-18,0,Cocos (Keeling) Islands,West Rachelton,Kinh,0,Làm ruộng,135678287
1378,77,Chủ hộ,Dawn Sparks,1978-04-22,1,Poland,Kristinachester,Kinh,0,Làm ruộng,135678288
1379,78,Chủ hộ,Jason Holloway,1989-02-17,0,Kyrgyz Republic,Maryhaven,Kinh,0,Làm ruộng,135678289
1380,79,Chủ hộ,Isabel Stephens,2010-11-17,0,Russian Federation,Ortizstad,Kinh,0,Bác sĩ,135678290
1381,80,Chủ hộ,Erik Barker,1998-06-22,0,Cameroon,West Melissa,Kinh,0,Làm ruộng,135678291
1382,81,Chủ hộ,Jeffrey Turner,1980-12-31,0,Tuvalu,Toniville,Kinh,0,Làm ruộng,135678292
1383,82,Chủ hộ,Diana Smith,2000-05-04,1,Cocos (Keeling) Islands,Rickeyshire,Kinh,0,Làm ruộng,135678293
1384,83,Chủ hộ,Drew Gibson,1984-06-07,0,Antarctica (the territory South of 60 deg S),Danielburgh,Kinh,0,Làm ruộng,135678294
1385,84,Chủ hộ,Heather Schneider,1981-11-14,1,Paraguay,South Curtisland,Kinh,0,Làm ruộng,135678295
1386,85,Chủ hộ,Charles Martin,1989-12-05,0,Iraq,East Phyllisville,Kinh,0,Giáo viên,135678296
1387,86,Chủ hộ,Shelly Castillo,1984-09-15,1,Guernsey,West Jasonberg,Kinh,0,Làm ruộng,135678297
1388,87,Chủ hộ,Monica Coleman,1989-05-07,1,Malawi,Port Timothyport,Tày,0,Làm ruộng,135678298
1389,88,Chủ hộ,Alan Brown,2006-07-05,0,Jordan,Lindsayland,Kinh,0,Giáo viên,135678299
1390,89,Chủ hộ,Brittney Bruce,1994-12-25,0,Cook Islands,East Melissa,Kinh,0,Làm ruộng,135678300
1391,90,Chủ hộ,Cameron Webb,1981-10-12,0,Senegal,Ronaldstad,Kinh,0,Làm ruộng,135678301
1392,91,Chủ hộ,Nicole Navarro,2000-06-04,0,Austria,Morrisside,Kinh,0,Làm ruộng,135678302
1393,92,Chủ hộ,Wayne Clark,2007-05-19,0,Algeria,Riosland,Kinh,0,Làm ruộng,135678303
1394,93,Chủ hộ,Dylan Pratt,2013-02-18,0,Central African Republic,Gloverfurt,Kinh,0,Làm ruộng,135678304
1395,94,Chủ hộ,Melissa Martin,1985-05-25,0,Guadeloupe,Matthewsshire,Kinh,0,Làm ruộng,135678305
1396,95,Chủ hộ,Paul Craig,1989-09-18,1,Switzerland,Hansenfurt,Kinh,0,Làm ruộng,135678306
1397,96,Chủ hộ,Julie Mcfarland,2004-12-07,0,Saint Barthelemy,South Katie,Kinh,0,Làm ruộng,135678307
1398,97,Chủ hộ,Stephanie Contreras,2006-06-26,0,Libyan Arab Jamahiriya,New Sylvia,Ê-đê,0,Làm ruộng,135678308
1399,98,Chủ hộ,Christina Ayala,2014-10-10,1,Bangladesh,Harrisport,Kinh,0,Làm ruộng,135678309
1400,99,Chủ hộ,Travis Rosario,2015-06-09,1,France,Odonnellborough,Kinh,0,Làm ruộng,135678310
1401,100,Chủ hộ,Hannah Berry,2001-09-23,1,Jersey,West Monica,Kinh,0,Làm ruộng,135678311
1402,101,Chủ hộ,Amanda Cooper,1980-11-24,0,Nepal,Prattland,Kinh,0,Làm ruộng,135678312
1403,102,Chủ hộ,Virginia Johnson,1989-02-13,0,Tuvalu,South Lori,Kinh,0,Làm ruộng,135678313
1404,103,Chủ hộ,Kathryn Gonzalez,1990-05-21,1,Benin,West Megan,Kinh,0,Làm ruộng,135678314
1405,104,Chủ hộ,Donna Marsh,1982-03-22,1,Timor-Leste,Hopkinston,Kinh,0,Làm ruộng,135678315
1406,105,Chủ hộ,Kelly Diaz,2012-12-01,1,Isle of Man,East Josephstad,Kinh,0,Làm ruộng,135678316
1407,106,Chủ hộ,David Olsen,1983-02-13,1,Mayotte,Ericfurt,Kinh,0,Nhân viên kinh doanh,135678317
